FIPS,State,County,MedHHInc,PerCapitaInc,PovertyUnder18Pct,PovertyAllAgesPct,Deep_Pov_All,Deep_Pov_Children,PovertyUnder18Num,PovertyAllAgesNum,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
48083,TX,Coleman,39484,27842,30.6,19.3,7.418042594,11.97375615,528,1604,-2.295,-7.835,8175,-3.45,-4.386,0.451,-3.68,-3.21,-5.11,0.555555556,7.05,22.25,21.74,80.08,2.09,0.36,0.45,15.95,1.94,-6.26,-6.53,60,2.56,10.09,-1.7,7123,186,32,40,1419,173,3.897032535,0.51245382,2.288165892,1.12716763,18.15665201,34.098681,26.07067253,6.09021332,15.58378114,2.41,9.566473988,15.23121387,71.24277457,327,8391,0.059587653,1601,2094,1115,6141,957,3460,1.001072578,374,43,39,527,2465,331,3460,2.323918484,195,0,0,5,84,192,1261.95,1934,8895,1979,51,-469.5,-295,8667,8526,8870,8416,8743,40,-389,8316,8412,8399,-306,8367,8893,4.1,3.9,4.5,5.8,5.5,6.1,9.1,3.5,-12.56,-1.91,-34.3,-24.86,6.093189964,5.64516129,6.033452808,11.35005974,10.90203106,8.154121864,1.19474313,3.94265233,40.65113501,6.033452808,3348,8.8,3400,3101,3316,316,4361,299,3168,3484,302,4079,4381,4.1,7.5,4184,6.9,177,169,118,2888,115,2824,2939,137,2931,3068,178,2886,3064,3158,2881,3067,190,2934,3124,7.5,238,2770,2920,151,4216,4367,249,3050,6,6,6,6,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,1,1,0
48085,TX,Collin,96936,43439,6.7,6.4,3.08908956,2.75461644,17331,64180,3.029,31.375,1034730,23.557,7.818,5.419,59.12,46.64,16.22,5.675912309,930,28.72,7.68,63.08,8.27,11.16,0.42,14.74,2.96,31.91,178.8,157.44,69.23,128.38,123.43,493492,64715,87276,3278,115354,23183,20.69328109,1.324297136,4.004447504,5.089395659,6.344915928,14.82091028,19.65187359,7.458206995,51.7240932,2.84,9.634932516,6.089588816,65.60228892,195417,944350,1.702652618,121199,91405,39131,616730,318998,331336,11.25557262,45997,12506,16863,20177,217364,31924,331336,5.650129719,53357,0.299041669,2824,16079,106292,37816,841.22,60048,782341,224677,28329.5,80975,232808,835230,856398,787614,884688,812540,42680,61575,915243,943742,971864,185541,1004307,781419,3.1,3.3,3.5,3.5,3.6,4.5,7.2,3.8,38.45,2.45,43.46,3.62,0.194696848,0.696274949,5.107845389,8.676406929,14.32383492,3.238715001,3.985594872,11.47309099,49.84645776,2.457082352,492047,6.7,438645,409063,446733,30655,405733,29582,394597,425252,30109,384888,414997,4.5,5.9,387584,7.3,18149,17712,17358,563678,18237,533254,551491,18381,513771,532152,18104,494723,512827,457847,470996,420419,21579,453073,474652,5.5,25295,546320,432552,15028,380804,395832,26314,488708,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
48087,TX,Collingsworth,39536,22880,26.7,17.3,5.804028679,7.988980716,207,502,-0.748,-4.388,2920,-4.453,0.065,0.688,-4.65,-3.27,0.8,0.986533041,3.33,27.64,17.86,63.36,3.99,0.1,1.34,29.96,4.06,-15.38,-27.81,-50,-10.87,39.85,79.71,1937,122,3,41,916,124,10.81441923,0,10.68090788,7.298578199,23.91412881,30.60409386,20.96854718,6.090863704,18.42236645,2.78,9.383886256,11.37440758,77.06161137,324,2996,0,420,613,479,2003,369,1055,0,122,0,77,120,813,99,1055,10.81441923,324,0,0,0,0,320,918.44,546,3057,845,31.5,25.5,-104.5,3024,3100,3054,3016,3085,21,2,3010,3007,2964,-136,2942,3057,3.2,3.1,3.5,3.5,3.6,4,5.6,3.3,-11.53,-2.18,-24.48,-14.63,15.88502269,1.210287443,7.639939486,5.824508321,9.30408472,4.916792738,0,2.042360061,44.62934947,8.547655068,1322,5.8,1307,1231,1248,75,1475,76,1266,1341,81,1411,1492,3.9,5,1418,5.4,57,46,37,1157,37,1145,1182,41,1125,1166,42,1173,1215,1217,1224,1186,51,1210,1261,5.1,62,1120,1155,51,1483,1534,62,1270,9,10,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
48089,TX,Colorado,48258,27861,21.9,13.7,4.325970322,4.87704918,1047,2845,0.882,2.975,21493,3.167,-0.192,2.659,2.37,0.41,1.43,3.566860179,21.74,23.8,19.35,59.86,12.63,0.36,0.11,26.12,1.89,-5.08,-11.01,78.57,-40,35.49,8.54,12496,2636,75,24,5452,394,10.28922082,0.266387594,6.816668252,3.528158701,18.49190848,36.39787946,18.56863839,7.896205357,18.6453683,2.75,12.16881907,14.85820796,81.76008521,2163,21022,0.042812292,2662,5218,2651,14336,2673,7511,0.670725906,1132,56,265,1116,6141,914,7511,9.128532014,1919,0.118923033,25,9,141,1433,960.27,4040,20874,4968,725,291,83,20724,20717,20872,20696,20806,555,-40,20951,21081,21291,661,21305,20872,3.1,3.3,4,4.7,3.9,4.4,8.1,3.6,8.41,2.12,-5.09,-12.45,5.248182106,2.877015492,9.842976078,10.72821161,15.52323743,6.533881336,0.30561703,3.593634735,40.1728317,5.174412478,9489,7.7,10108,9326,10184,780,10930,782,8816,9596,685,10057,10742,3.9,6.4,10504,6.4,426,390,303,9860,315,9359,9674,389,9359,9748,461,9329,9790,10102,9518,9536,457,9831,10288,5.8,582,9557,9520,372,10070,10442,648,9908,6,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,9,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,1,0
48091,TX,Comal,76523,36899,10.2,7.1,4.051167931,5.612010752,3396,10498,5.446,42.91,156209,40.23,2.68,0.939,39.03,43.95,6.17,1.317715027,193.88,23.69,15.54,71.34,1.48,0.75,0.33,24.88,2.16,32.64,131.75,137.03,32.46,53.27,53.16,77387,1606,813,355,26989,2348,6.281412615,0.7579739,3.649970022,2.112344846,7.565863064,25.99367203,23.8428022,7.317644803,35.2800179,2.74,8.993313294,9.535202339,75.07514876,8486,135097,0.018505222,22381,24400,7102,93869,33117,48903,0.988919073,6869,1024,1033,4663,36714,4398,48903,4.009711541,5417,0.094746738,128,25,1336,4931,559.48,16855,108472,25697,1035.5,4848,34536,114873,118627,109306,123214,112113,1026,2929,128795,134343,140721,43974,148141,108520,3,3.2,3.4,3.6,3.7,4.5,7,3.6,43.09,1.52,40.9,-1.53,0.327540862,1.834551527,10.01177856,7.033254272,15.31374542,4.545234522,2.389596141,6.341062007,47.68381819,4.519418494,61977,6.9,54641,50881,55918,3766,54681,3760,49723,53489,3521,53758,57279,4,6,52475,6.1,2206,2268,2184,73333,2294,70087,72381,2312,66483,68795,2365,63103,65468,57924,59633,52535,2716,57202,59918,6,3452,71149,54472,1868,50496,52364,3383,61901,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
48093,TX,Comanche,52251,25127,25,16.4,7.047892431,11.08117211,732,2180,0.702,-2.279,13635,-0.896,-1.383,0.767,-0.37,-2.09,-0.54,2.4182026,14.9,24.19,20.92,72.6,0.18,0.24,0.34,25.8,1.65,-6.46,-59.68,100,-9.62,23.12,-9.8,10145,25,34,47,3605,230,8.632826973,0.459429418,7.424972212,5.114068441,16.20762712,36.21822034,22.09745763,5.709745763,19.76694915,2.53,10.72243346,15.72243346,79.29657795,1165,13495,0.066691367,2086,3419,1530,9440,1866,5260,0.452019266,539,62,269,827,4171,564,5260,7.595405706,1025,0.059281215,8,9,61,1002,937.75,2923,13974,3380,338.5,-76,-292,13723,13554,13953,13472,13867,107,-193,13395,13543,13533,-125,13540,13960,3.2,3.6,3.7,4.3,4.2,4.8,7.6,3.8,-2.87,4.42,-13.01,-10.44,10.14544165,2.873359347,6.278822277,11.95459383,16.37105357,8.6732884,0.514366797,4.45193331,35.13657325,3.600567577,5638,7.4,5946,5505,5790,455,6528,441,5570,6025,412,6421,6833,3.8,6.4,6283,6,245,227,181,5591,191,5181,5372,195,5109,5304,230,5126,5356,5654,5132,5421,267,5276,5543,5.9,331,5410,5323,243,6219,6462,369,5359,7,9,7,9,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
48095,TX,Concho,40987,17684,25.7,26.6,4.693611473,13.12384473,129,702,1.603,-33.545,2726,-32.179,-1.365,7.411,3.05,-9.07,-0.05,0.428967954,4.15,14.12,13.7,44.29,1.39,0.34,0.32,53.17,1.88,-20.09,50,366.67,225,32.58,57.14,1810,57,14,13,2173,77,26.48240019,0,19.65509095,3.550973654,37.89297659,28.1270903,19.36454849,2.675585284,11.93979933,3.51,10.30927835,12.02749141,70.56128293,1121,4233,0.401606426,579,841,1133,2990,357,873,1.606425703,80,0,31,105,616,90,873,23.24592488,984,1.228443185,52,17,68,832,983.8,560,4087,577,17,-2,-359.5,4085,4122,4102,4089,4124,304,-56,4072,4140,2707,-1320,2683,4087,3.2,3.6,4.2,3.4,3.3,3,5.7,4.9,-18.83,13.23,-4.16,18.08,14.69879518,6.024096386,10.12048193,2.088353414,7.871485944,1.365461847,3.453815261,4.337349398,32.28915663,17.75100402,1245,4.6,1576,1503,1512,90,1327,73,1476,1566,96,1252,1348,5.1,4.2,1259,7.1,68,45,40,1238,40,1058,1098,51,1162,1213,45,1286,1331,1455,1329,1448,42,1373,1415,4,58,1198,1397,65,1250,1315,64,1374,8,6,8,6,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,9,9,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
48097,TX,Cooke,52047,28751,24.9,14.8,5.14567366,10.46282079,2329,5914,1.859,7.239,41257,4.195,3.044,0.923,5.7,2.36,4.45,2.897098784,43.94,25.58,15.87,78.71,2.65,0.72,0.79,15.6,2.15,-1.85,-6.35,129.75,-0.33,65.34,41.78,30255,1018,278,303,5997,828,9.105152763,1.473301155,6.10042708,2.583289953,13.82818953,31.47105204,25.98933694,8.17000826,20.54141323,2.53,11.27017179,10.59994794,67.54294638,3603,39571,0.164261707,6922,8382,3683,26634,5471,15368,0.545854287,2176,583,397,1629,10380,1732,15368,6.583103788,2605,0,0,65,216,2414,874.76,6100,38437,9831,1055.5,1619.5,859,38717,38456,38472,38764,38443,355,1171,39170,39343,39932,1614,40504,38436,2.8,3.1,3.6,4,3.7,3.9,7.3,3.5,6.34,3.66,-7.72,-13.22,4.450028794,3.549552379,5.889743992,16.33422334,11.41825035,5.251033977,0.926653055,4.209203707,44.63640647,3.334903932,19101,6,20367,19137,20693,1420,22455,1230,18119,19539,1419,20402,21821,3.5,5,21680,6.5,775,728,552,19820,589,18587,19176,679,18175,18854,749,18158,18907,20486,19043,19653,792,19777,20569,5,1023,19268,19463,767,20879,21646,1040,19771,6,3,6,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0
48099,TX,Coryell,48099,21507,20.1,15,5.231982577,6.578572649,3384,9407,1.619,0.397,75951,-6.024,6.42,3.355,0.55,-10.4,7.75,-2.383010412,71.66,27.86,7.54,62.05,15.19,1.77,0.58,15.88,5.05,3.07,-28.33,6.3,-15.09,27.05,43.39,46776,11450,1332,439,11973,3807,6.515539402,1.696533977,1.473689796,2.621672493,11.86914108,27.96834331,33.49979897,10.99942866,15.66328798,2.72,13.13525141,8.931612441,58.115981,4912,75389,0.185703485,15831,13217,5609,47257,7402,22314,1.651434559,5198,1279,585,1993,12968,2931,22314,2.187321758,1649,0.508031676,383,140,1245,1111,1052.07,5684,75388,21005,-1792,5829.5,-7817.5,78458,76761,75651,76166,76625,2538,4857,76145,74803,74760,-4557,74741,75474,3.9,4.2,4.4,4.7,4.8,6,7.5,5.9,-1.13,1.21,5.89,7.1,0.809768638,0.248500428,7.287917738,4.897172237,13.93316195,4.588688946,1.623821765,4.618680377,46.58954584,15.40274207,23340,7.7,25663,23687,25396,1897,23451,1976,23441,25338,1993,22285,24278,6.2,7.4,22001,8.2,1450,1166,946,24123,995,22900,23895,1068,23332,24400,1138,23269,24407,25222,23342,23528,1473,23276,24749,7.2,1811,23177,23411,1360,21887,23247,1868,24508,2,2,2,2,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
48101,TX,Cottle,38304,20108,40.1,21.2,14.48916409,30.42671614,127,293,1.158,-7.54,1398,-1.852,-5.688,0,-20.96,-15.83,-1.14,0.451407329,1.67,23.26,23.79,69.3,8.57,0,0.27,21,2.06,-22.63,-26.7,,,-12.22,10.71,1043,129,0,4,316,31,2.526186075,0,2.526186075,4.227405248,21.49080348,32.91384318,25.65343659,4.646660213,15.29525653,2.37,14.86880466,20.11661808,64.72303207,41,1623,0,265,340,222,1033,158,686,0,48,0,29,138,444,102,686,2.526186075,41,0,0,0,0,41,900.56,358,1505,350,8.5,-21.5,-298,1485,1442,1512,1429,1507,0,-86,1439,1402,1375,-28,1382,1506,4.2,4.3,4.2,5.1,7.1,6.1,7,4,-15.11,3.73,-32.82,-20.87,15.57251908,5.190839695,8.091603053,0.610687023,12.0610687,4.122137405,0.458015267,7.022900763,38.16793893,8.702290076,655,7.5,667,617,666,47,829,50,622,669,44,755,799,4,7.5,796,5.5,33,39,23,551,23,509,532,22,498,520,27,498,525,624,507,616,37,568,605,6.7,42,528,582,33,786,819,50,546,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,0,1,0,0,1,0
48103,TX,Crane,61987,26113,13.6,10.1,3.136334542,5.085910653,190,475,0.883,9.471,4797,2.442,7.029,1.575,9.48,1.38,5.95,3.429511516,5.57,29.46,11.27,40.25,2.79,0.3,0.78,55.06,2.29,-15.46,5.17,-7.14,142.86,37.42,-2.91,1761,122,13,34,2409,100,16.40834883,0.206654267,15.80905146,9.212376934,23.14622315,30.66528067,25.29452529,8.454608455,12.43936244,3.33,7.243319269,9.915611814,86.21659634,794,4839,0,730,885,668,2886,359,1422,0.392643108,244,10,131,141,1226,103,1422,15.80905146,765,0,0,0,19,765,785.07,493,4375,1289,135.5,235,54.5,4525,4718,4382,4897,4358,69,308,4995,4779,4685,107,4755,4375,4,3.8,5.3,8.6,5.7,4,7.6,4,-10.41,-12.03,-4.62,6.46,0.246426811,31.49334648,6.604238541,2.710694924,9.561360276,7.097092164,1.52784623,2.020699852,32.87333662,5.864958107,2029,6.6,1919,1792,2060,138,1703,127,1681,1819,154,1617,1771,4.1,4.9,1634,8.7,69,105,63,1569,68,1712,1780,84,1510,1594,146,1559,1705,2087,1732,1960,81,1929,2010,4.5,93,1506,1994,66,1579,1645,100,1837,6,6,6,6,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9,9,9,0,0,1,1,2,1,0,0,0,1,0,0,1,0,1,0,0
48105,TX,Crockett,49117,24852,23.4,15.3,10.64905872,23.98373984,199,529,0.727,-6.404,3464,-9.673,3.269,1.216,-9.27,-14.87,6.73,0.760219342,1.32,26.73,14.65,35.28,0.35,0.3,0.22,63.24,1.72,-26.79,-27.78,10,-52.94,4.91,-34.69,1312,13,11,8,2352,64,9.303605835,0,6.963941646,0,21.17548979,34.26427678,23.00958733,7.461442268,14.08920383,2.56,9.870317003,6.916426513,71.25360231,338,3633,1.871731352,552,822,508,2399,338,1388,0.467932838,179,0,0,96,989,137,1388,6.963941646,253,0,0,68,17,253,2807.33,545,3719,994,30.5,270,-596.5,3705,3763,3701,3790,3652,45,121,3735,3642,3535,-358,3439,3719,2.9,2.9,4.1,7.5,6,3.8,8.5,2.9,0.89,0.19,-20.87,-21.56,12.00459506,21.48190695,14.8190695,2.354968409,5.514072372,3.101665709,0,2.929350948,34.06088455,3.733486502,1741,6.6,1715,1602,1774,146,2204,113,1575,1721,195,2087,2282,2.9,5,2141,8.5,63,114,48,1637,47,1586,1633,68,1611,1679,130,1605,1735,1883,1787,1685,73,1862,1935,5.1,96,1589,1787,60,2008,2068,89,1901,7,11,7,11,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,9,2,9,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0
48107,TX,Crosby,37911,19155,37.1,23.7,8.944636678,13.26209931,563,1349,-0.468,-4.796,5737,-5.825,1.029,0.282,-14.32,-18.89,5.19,0.382815823,6.73,28.83,17.46,43.32,3.28,0.07,0.21,52.34,2.03,-20.48,-24.05,100,18.18,-8.35,-3.91,2625,199,4,13,3171,123,3.037024399,0.051185804,2.627537963,6.457925636,23.8475886,35.91793232,21.90247802,5.54223288,12.78976819,2.83,14.18786693,14.77495108,70.98825832,178,5861,0.068247739,822,1348,895,3753,480,2044,0.238867088,208,3,132,302,1451,290,2044,2.627537963,154,0.051185804,3,4,14,154,900.2,1058,6059,1747,27,366,-1332,6036,5924,6026,5825,6044,17,62,5918,5911,5849,-351,5764,6056,3.9,4.6,4.2,4.4,4.3,4.7,8,4.7,-11.56,1.31,-4.46,8.04,12.19811707,1.064265248,8.595988539,3.233729022,14.28571429,3.970528039,1.30986492,5.198526402,44.61727384,5.525992632,2443,8.4,3005,2753,2911,235,2601,252,2716,2951,178,2403,2581,4.9,7.2,2473,6.9,128,114,97,2499,114,2371,2485,107,2440,2547,114,2506,2620,2767,2534,2702,126,2575,2701,5.9,164,2402,2603,124,2514,2638,209,2648,2,2,3,2,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
48109,TX,Culberson,42164,15873,32.7,20.3,7.344379758,11.19402985,162,444,-1.048,-9.655,2171,-14.773,5.119,0.333,-19.39,-31.89,6.7,1.18724559,0.63,27.81,14.76,21.02,0.33,0.92,0.54,76.19,2.79,-31.24,-57.89,29.41,18.18,-14.98,3.08,504,8,22,13,1827,67,12.53904507,0,11.86970103,29.22173275,32.70082226,37.82416192,15.87602783,4.617330803,8.981657179,3.24,16.15271659,17.62114537,67.54772394,281,2241,0,251,598,517,1581,142,681,0.535475234,73,0,199,120,460,110,681,12.00356983,269,0,0,0,12,266,3812.8,354,2398,667,35,197.5,-940,2316,2306,2403,2282,2393,8,123,2254,2220,2230,-355,2194,2398,4,3.1,3.7,4.1,4.1,4.1,7.1,2.7,4.48,5.92,-41.23,-43.75,5.696846389,8.748728383,8.545269583,0.813835198,5.900305188,3.153611394,0.1017294,1.322482197,59.00305188,6.714140387,983,6.9,1018,948,989,73,1754,70,959,1032,72,1737,1809,2.9,6.1,1703,4,51,43,42,1044,30,946,976,34,889,923,41,959,1000,1019,997,929,42,972,1014,5,51,1002,968,47,1705,1752,60,1040,9,12,9,12,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,0,2,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0
48111,TX,Dallam,50587,26844,18.1,12.1,3.03997779,3.770276195,409,867,-0.219,8.004,7287,-5.869,13.873,6.64,7.73,-7.86,9.94,1.413881748,4.46,29.88,9.38,55.59,1.21,0.55,0.51,40.53,3.68,-12.47,-19,184.62,-2.86,53.85,80.29,3726,81,37,34,2717,247,22.43545492,0.345160845,21.12384371,13.06156406,30.78328385,26.51290249,26.39872117,2.671842887,13.6332496,2.99,10.64891847,7.986688852,62.97836938,1625,7243,0.427999448,1156,1161,1348,4379,597,2404,0.331354411,117,25,314,192,1514,256,2404,21.28952092,1542,0,0,31,24,1530,1503.26,629,6703,2003,88,618.5,-489,7059,7110,6747,7214,6888,448,936,7301,7357,7272,-396,7303,6700,1.9,2,2.1,2.2,2.2,2.9,5.3,2.8,4.6,-2.96,22.12,16.75,18.35495446,0.52442727,7.314380348,12.31024013,6.679547336,6.983163124,0.165608612,2.125310516,40.2152912,5.327077008,3623,4.4,4054,3877,4021,207,3558,177,3673,3880,156,3600,3756,3,3.7,3452,4.2,106,87,76,3918,82,3959,4041,87,3973,4060,89,3909,3998,3898,3921,3873,114,3793,3907,3.5,136,3842,3762,90,3146,3236,148,4008,7,11,7,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0
48113,TX,Dallas,59838,31219,20.7,14.2,6.501647054,9.494856378,141359,368310,0.235,11.063,2635516,2.119,8.944,4.572,6.73,-2.1,12.87,9.871094285,2718,27.63,8.78,33.14,21.9,4.97,0.31,38.26,2.82,-20.2,16.38,34.63,-9.57,36.7,11.58,784693,518732,117797,7330,905940,66863,24.30660586,0.608918746,13.42768288,11.36124787,21.31611988,22.59869838,19.63462343,5.726295103,30.72426321,2.79,15.67728797,7.555523092,50.14564864,628703,2586552,1.59884665,323718,372587,351441,1648710,506554,917276,4.862535143,94410,15750,104214,69305,459974,143804,917276,16.69272452,431766,0.368057553,9520,41355,125772,347314,871.28,207972,2368139,654263,219222,285927,-46691.5,2455930,2484486,2372993,2519410,2408697,108490,212236,2557830,2591488,2620154,50287,2629350,2367430,3.5,3.8,3.9,4,4.3,5.4,8.6,4.6,20.71,2.42,21.38,0.56,0.172274151,0.539896277,9.913948672,8.534118467,14.00674598,6.281302642,2.310110622,8.585878664,47.39495759,2.26076694,1282839,8.1,1212288,1113577,1223343,102522,1140659,98711,1091493,1194015,94116,1049081,1143197,5.3,7.1,1080079,8.2,60580,53946,47145,1364652,50411,1286399,1336810,52002,1274970,1326972,52094,1245964,1298058,1234933,1209003,1136230,67850,1184567,1252417,6.6,81364,1317507,1153569,51767,1085427,1137194,87113,1262949,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
48115,TX,Dawson,43726,21543,29.9,22.9,5.684077354,9.519104084,948,2575,0.976,-7.942,12728,-11.298,3.356,1.164,-7.69,-12.77,4.13,1.493136927,15.36,24.74,13.97,39.05,6.22,0.33,0.2,53.4,2.26,-14.92,-33.07,43.75,21.74,2.28,18.11,5402,860,46,28,7387,313,6.332921938,0.038568343,5.600123419,5.923183711,27.25625227,36.5953848,20.05557569,3.564093271,12.52869397,2.58,16.82091624,11.1985192,71.26330403,821,12964,0,1660,3029,2256,8277,1037,4322,0.046282012,295,5,256,484,3080,727,4322,5.993520518,777,0.107991361,14,0,6,726,900.31,1933,13833,3422,223,617,-1907,13611,13219,13826,13445,13747,161,464,12987,12999,12744,-1562,12605,13833,3.9,4.3,4.8,5,4.5,4.9,7.7,5.2,-5.88,2.15,-7.27,-1.48,8.924532182,7.772979642,7.464528069,3.948180136,13.09891014,7.731852766,0.884227843,4.050997327,39.3995476,6.724244294,4863,7.5,5223,4832,5080,395,5123,391,4741,5136,426,4931,5357,5.3,6.4,4853,8,270,216,180,4642,195,4368,4563,224,4407,4631,232,4406,4638,5001,4557,4754,238,4666,4904,6.4,320,4462,4681,262,4812,5074,326,4773,7,8,7,8,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,9,9,0,1,0,0,6,1,1,0,0,1,0,0,0,1,0,1,0
